# collected on Tue May 11 2021 20:47:39 GMT+0200 (Central European Summer Time)
EKCZYowcZJ8U9ApsikZAoELXbSfFHX2rZarvYSj32X7zdyM,27366667654
E6LaQ1VFp1FSWfRoeozLzr8JZfuF8b5zuua1jEqBnHcM6L2,2184594824586
DZYkSma5gRoCQgTTVCrbqt6VBMBicVPjzg68t2pLzHvimtK,16319214314
F87mCztmSh8pr9fGHTSGqoSoku4ErGL9uNMGPgePNPc8oB5,75000000000
EzJzvqC4AkUyYBBS38NBnjawJKjQfzesqeFbjbPTW5KCiDQ,51816677342
E7Yxnvq3S4Zv8gEJKe6Dk6vAv2ez8tVX4eexWwifmHXgdJQ,3000000000
DFzJ6A3yKTf24Rq12eNRw61DnfEaFJMMCLj9XDuo3RkDRzR,1043941755324
FVAFUJhJy9tj1X4PaEXX3tDzjaBEVsVunABAdsDMD4ZYmWA,55787953833626
EtTFnKRfwhvAaMWm5M5nj2we2EtjjH7wd9fC6WnnVheGH3z,27333334043
DukEj2qxy8vGm5ykR6i6FFBQ2cBu7t8H1GEjF8x1xvwK8Gv,46456887834028
E7pAFzYtfa9CDPUig3YtFkux2VjuRVGNbqehDQwmgqPtD7m,27333334043
HvYqmPz6dCdrtZN3KLE8pfhxg3AagjVaWQtnGUngpzLj9cf,199516667594
D1yhepJ3uDR34PjLGaQA9tYmgp388U7EG95rxvPp1bV12Y6,97416667634
JGzCotrX6TyCBZwZ8M6R2PN5XWCXLT6gwCZvzY59dczEN5o,11103260479
DrPBwZdEuG6UEbfjHeKSuXrtXtMVy15W5isdAAjDmfpHQWZ,97383334046
EDgHkPwjzRsKkUn4ASeJgoZLa4FaFdKTxykPDYV6Qk8eMme,109041345000
FHhJZ6bAJiVX9Tiz4BhdXwcHtMXAmVHjdSd9soquKHiS6fZ,5000000000000
Cw3Q5HSdZAhEWu2JVsQDefmuCphahcUj7owis1ayRe7fE41,10960000000000
Czugca4SeLTxBsZvmrQ32yJRGSjpuBEMJADZLsA3vXUJMbQ,10708209964619
EkLv7nK6bvbnLt8AKAXxX2W6mycXi94tDw5KJCVgd4yCQ8u,183827141499514
CiyjaA5uyGyqpFznCw9DngMJW1ZpHRSb7DFtkz4iPmS8p3g,10000000000
CdasCod5dviohrd6zNftwXf1AJG5GVYFRjgJEKMF3oNWSUe,44733334731
JMUMfBMqrgLSU1foMXEXNWtb7runtn45pX4YjKvBhYoBrYF,288000000000
DZRBBbJ8Kik9iyT1tzTyPUEDobMHTyU3yxKZpHjiAPa6D7X,69430000000000
GoCr5Uvqfh5xC2xje3HgShVSyYDWmC5L3YoqDAeEL7DB87x,55820350004
Djg4nVSH9mSLyBJrdS4hyBmvPDtxmDtiFHSEMnsYaE5aG6z,90000000000
FrRnFP6ad1Ef9QudnE4NRQjvm4j58yk2hSxkcdPbChxEf5D,27350000994
E2vCPNm4mk2HUqxyFDBZQugs9piaWs64W3jrwR7PiqDe5Q3,27333334043
Dm9VxHUXbX8HBwtwcm6Lq2oCEWsZhwhFuccoW4af9f2V3Mp,1750002218
DDfvHxqVgcgP8iHJLJEgn8E2fMLXVZhaQ5JGuVrajjxZHZY,7686518081
DfXLFkLYuMirir3fcqoL2HPPSqpDH4ZTKzND8t88wiFA1AQ,27366667654
CpZndAENMd7WnGRWvJUiJYxQnAzX41bvpNFYEtqm2t4EhSA,24733335308
EzA9B6d3WLxRJrw4EySFJx8ZozQUsfr93EP7MohrELAbPqe,27333334043
FiQ97fAVXfxQYDUzocqCKGpzQ7Aw2TCrUqT9oJdMnYiAEbA,97416667634
HXkmYJ6D74n3Tamwvn9Yko5vh8eDg7Huq1Ubknz6dGN5qeo,97416667634
EzkpBdrXKNuFvitggU3ZpdcFRMZRcmFvUV3K112U5S58bzu,8400000000000
Fw5GN73FM6uLCRNwNBwSbugXNHwTCzAv7MdGkT8mFoyc4QX,27366667654
DLrtSXgNchTtb2jpdxCtJ6sV6Cqnhto89YiJ6CD9K1LGmUY,19000000000
GenUAG3LhVg3RcqB7TtQApbHPjUtEgKLZawmS2CRCYA1ANu,544800000000
HfwraeH6vaeKvyW2pAYW5hkyrNycSwgAP4ALd65nUc5cS37,919070000000
F6p8fh7SC1kHjcjaDiHPm1aHxMGFhKTSMWpE4KYUVWBP1Pw,12416667634
FVBDxkoZXjxJ91p5oPG67m2HLxzYDSizTMHYruh3toboy47,27350000994
FHmwK9tpz1ViBJdgy3hqo6uZ8xAPCaSY9VzVxBZ3CZMR8XS,27383334314
GFifzjEx3uoD5RSDBKsmmEBmjVdc2hArwLfAbrd4HmuA4MC,97416667634
Fv2s3Eab4HEkWPsw84vEoT96zba4BQ4NGWMr9t28zbo3BSr,97433334294
Eksma4DiTrWVdunhUhFyt4X2B7BYuNssE1McvQpjsX5mftk,20256148671249
GM3nv92gwhPKRtvrzfp6dqBuVEV2swh79nddkcF4p7neRBR,56250002902
FXTpNTi4Zwv5QheQPfc1gPfq2oS3WSf5DGViHANAC8fuGgE,27366667654
F28omPZysY2DbsLFNCcCLP1f31EEpXeT3FNBTXUD2ZM1hjK,1677003634
CksmaEmxsETXjha9PEVL5hrBmuxFJREHQvhBmsCzJAnwsNx,2652213063849299
DT3W7UbZpk8r34drSFTeqTYnRH59xU4Wmx34Mk2QikcfGKW,10000000000
GokDFqFfS5sT45nbEJMvFSC3bws4t8C4nZXcKYpLfpd4v8q,40246297966636
EmMPwNXSjk78TEWzsh5ZotqLa8z53xNco8XsUkKumwtjaz1,27333334334
FSD17oZ3G7HUEM9acgEWCg51VJj6K8FDhoumzcSwfAmMKU7,100000000000
HhjMbfU691K8Y5th3zQpuR7PzXJeh3pk7x64WzhuYZ9cKcB,27333334044
EXqKUDkpsfyWGxDV18PtnDyM5QzchjeRCKerodCzwjuSZ9L,27350000994
ErZwbu4UKE98bCRURpetF3mwUMbWMYu1swq65tjqGatjyxG,377400000731
J8teuN29DrEEeqYkNn256eLCnMcNH3d25igJLehDFtrEtVd,316645449692294
GhhgPJJkKffrQhFag3oRXMsfQGf3hFwQu4DjQJtmSQENfNR,1090000000000
E5RTY1Wu78N9hkJSpzdz3NcSW135TVLgdkTAS7bDVib2aHe,20372776745802
EB39iqoJ1ucuLratUeAXFcwtiAxMf9M57GHZc7bV6VbuRL3,52295220659
J6suE1tavoRF9pYwf9dJYvrEAiwDjv5VS9zj3RXtDS72yJ7,105783011209
J6QtYVpj1pVegS9X2zoc7dFDNpVBuiD7eAQkUQBjUZRLsH8,17383334071
DKSMa1Tt732zVNzoCnXZBXYDxC9g9tfbRWEy5h6qomcxkMF,2433334294
HYrS5a6QYdy17si99bsuPEi35u1epa5gey99wn4U74dqMke,434850009420
FxvWNNXnNoqjsCVSSyuMvAMwVuRn8vQeaSytgStzEHeVheZ,2766235745684
DAmNr8QREePgyDMU8GHSzwuADQvKyDriQc56TWBuPk7Sud8,27366667654
HHJKCp6ssbKPmxswPPS4EJ4HXf9voWKgMxyRi4TsMm45hfT,33986600003703
E2qxXuX8vySypP3zzQHk8PUo3L3wdUFnz47RSvUZCm9nbXT,39872400000000
HKsZReifv6Ut1DgzFFo2GpsNAQBv6b3B7ozL4xavfqmkEDE,2010000000000
FcqNAbnEfdmviVHNNU6pRw59shJp1kqTHG6ARwCxFSGjZip,539533909302
HNMFKggNJhvM3RZwSEurQGzvn9GhQSQc1rjcfT7VSasnrwu,15748696610
DohiDZRhVVy1pBee1bB6K3JXKE34cVCqDBA1E7UbMQH68hL,883304809292
GXey37P2RrNyfz6WzFofeGDYBCBZysSFhG9fEi72hGRZesD,948483352686
DFtBMydTsdyBGii6ZUsmW4sDePDfvCBY1yRy4CPFTC5Soaw,109041345000
EEULybSzsyb2VmA2dQX7E9ECvEnZMz2zY5A89ngkuxR6PnV,17366667411
DB5r7yRwdWMkvAexo1JdTZEc6NKCDzGdJjKgTBf6GCQ27Jq,17383334046
HZepR6vMS45oQ5CbbnZKiKmh5D8adoLTkRnkesJncvAgZgN,10000000000
D7yyoeTgjQfamhtot7b9w9YfpA7vvrjKuesDpHXuTibRcQs,27366667654
JKP9htJgdgJWcftUnnd4g6ZQZhEZ5vME4RzCUw6gzS4ZLFe,97400000974
HZCnaNsUm43qdU9G6ij9QJX9E1eDB8GJcmRHKGwPda1SgdY,2700001253
EDNsys4ioQDK2mSHrTe8r3heRiwMasci8xeWCZ4rTyXvaT7,10000000000
DXuDmAJiWmV2Cuy4Z9FTmB6d33rHupHfJoHfeADkKi6yW47,27333334043
DyFM1eZZwkAx4F33gVhzAqXPxJg11oAhiTfPZsuRuswXQKf,97416667634
EwtWaPf4U29mTw8DJNcubx2WCg75g1sFMokJpFTgrRQM82h,269700000000
JAZaksMazPvgzg3X451NpQvKsLyHVgBcKnHUy9aA3vmd6jW,19900000000
EADQYf6BSa6rWyDoQetAJrKDb4F53KRPAmEDXAocgBtv1xY,4386168000000
HnVGajGCaJGzBUtDbm41QUsR2T8aB9h18BGRDnmrPFiHofn,308432618401974
DWzcS7EbwzbzxyE27HiFbJVypwkys3rmGKEVx91ivAG4UBe,1000000000000
HsdTeXhg4Auk2QvMwRgcDGzmefkyHtFKKS7vdGBsxM7Bk1j,14000000000
GbnwMpXk2kS5WfmjcqJorW8v37dD3N6LgUofLkxc5QpK8hg,141167267275812
FPXJJ5kVsi7kRWBZvapuB8XB9DcKipwiiL2ruuFuSCL7os6,109041345000
ED3aw4s68wTDscCbWnCCw94qSrkA1D8HcUXC8ytaoM2X2xd,2951690504
HRTVRBQcRXGK2fHxzNKBSciK4u3ZDEeJVGtHXffak85Q962,64200018632
EVX5dR7Zbq1EDbUorQbw8EsVpoGbwfswQ2mZyczLXGTW1wQ,910000000000
GhM7qZEtMfi4JPrGv9pvfuHoACU4H44XMTrJ5LJQhrxcUaR,97416667634
E5uP8vhzWbRfLRWyTX7rEm8iX8bre1gXddnhPLWGP2FUvGD,21835478574874
D8rBgbN7NWa4k9Wa5aeupP2rjo6iYoHPTxxJU5ef35PUQJN,84240502592698
HbLvdBs5z7n5uVwFT4Zb6T2BPRggi4iG6ZZuxMfG8FCFqUK,130000000000
Dp8sSS5yCggX61F6Qp1JG1PkyY3iaNQGonLzvYB9Syrv3V4,20000000000
Fa1qHCEJMuw197HwMc4P8JRnHHDSbvuCStPjGKWcwaaR9ir,8036686656617
DJP3ApLd9gNCWRcGvSKWxxoieeZVo8va1qxJa6HjmVoNsGv,23103234046
EWa1FtpiLEbyfPNDB2431pYc39SbV4udxG4UCZkRDCoyHg3,5382800000000
GsjpeuuFxP9Htw9a4NLPA4rpmbz26qBwswjTDp66ncb5HTN,7433334294
H71t2zfwiR4mVjnwwvi5E2bjGv7HRXcxNAmpfYAGWzjx6Hv,33660862976925
G86Wwjr5VLHs7sdzKhgpozbWTV4dJynUdQ3C1tpeZyvJh3h,3000000000
GSKZ6aAJEkSc2C7yZCc8fn83iQPgf5reJF6ruxGR9c7YoyW,3883335248
HCSighLoJ6F2vSzCuTnVQZCLZhNT7h8JeLvLxZWXgWjcGwG,64896486560
G7eJUS1A7CdcRb2Y3zEDvfAJrM1QtacgG6mPD1RsPTJXxPQ,3004051145038
DEKV4M6NRpwJZeJszqoMmtf46YTMaF2aLZfSBcpFZ3uUEkd,16048818778
E3JjTDx8pSXnSBmgSjombaozZaVRp43tp9963Vhfm5fEgTU,97383334046
FquZqBWwcx2JUmdQspWeKaqGjF1WomCpZi1gbJ2bao48ZXA,7418016715268
HcLM1DPNjvptyj44C2xCvi7C9P6Bs1Uqd7ifhyCkBaM8ame,37416667634
GCPksMazUJxd5JYjfPhteNYjoQh4Rj1xMmXoBndeqc3ENfG,102810288993
FM6DvLHtrYCkP6ebaGevsivFRvTrNGRB8c2XtJPPQm6imBa,8005287778463
H2Puvwj1E16Le3HnYqw2PaTxEVvhbgBrgVeejTXtjhcRhEH,43520000000000
Cv3GdZ9Ln15QpTYsiXpPLuBhp83f8kG3gX5Zr4JbV5vmQ2v,40000000000
FVyZiL8y5BU6a18HdHSxYBUxKn4TNZTTxVHFgCNJyAuRDU5,7400000974
DJxJ1qFDraLH1Y76hzC1eJZ1jdTuorBbdhjYknUdmb3sxaw,27350000704
EbsGex6pVpySj6zKUce6YwmdDoXnghpe1BKLjNEEXrhWEJv,3141433334294
JA1StH7drha1S41e7KVtLFJUF31KqgTv7FDeBjSRXuyamjE,18918066669824
H1vtRNTaqQuhL7DR5JxnL72isojEp4CpxdygErKeGPataGx,17366667654
GqDhFdju4AtR5ThMo1CyHeVFgaXYMnXeuAXqTrBxAwpHJhQ,27333334043
DTRBGauz1oEHUWbDygn41yw4QgiEZEHDVwkvRyFKq9hMAD6,27333334044
GvnQi41WsyEpBnLKAs4Zfo5vrUwxSVUEoCgYJrZn5N9HUre,27333334043
CcDykSMaDDVBKJTirkEgvsttDs5YPrjKWJFJLZkv3sRpWzU,200000000000
CzjdknzfGMpoCWqNmyCs6WCjoGVjcPMeiQ8E1bbKtH86cEf,27333334334
EA2jzxndezu1akNHZmpxyZZEDCC8YHi1dDjXTWEryvV2U1S,17416667634
FRSmAmnV5TnuN2TM6ND8i4zBWtfbZotFj5dH39MrUQjaNdh,97433334294
ETnNwfDwdS2UcgvkGmaLyubHGhgF8Ac8CApjSPd55Ag5TrD,5081113450259
F8Rqu3mNCyZmnm3xBavjnm7ER14h6AnzmLq1STPg8oBYqp7,3992000000000
HM7ybkaHSwRhP9dDfWe6vqCdhGaWU9TXMMgGSPPFUB3Wp6j,57756922667634
DLYXWC3QWtAP27gYoKPU2GquCUjk3JfgadJ8u4GgBEGKWwx,1940410310000
GFTrXuYNAB6k533NtsnjZnRCUPWB8BTMZrEg1W3s3jzTPrd,41666516220000
F8UEzZMqAg2tEZkwHdRrUabDL3X7qhRb86fBuPgn7MHKGFS,273168000000000
CiPjkHR3vNkHZJA5qdNBHPPnX41fnkkKLi1aosTWhL1TEQj,27350000704
HDRpG5NESVs34aHgiTjupWs34NLfCevJ4g5HvUELi8knu5U,2208680076818
D94SkyRaNvFZLYCXdiDH15ofJxapdne6RVWPCkrihqvfMf3,109041345000
H4yWUmfwhHTQii4SK84AbzPJZJBMsrqFon2zYrYkNoT8Qu5,1999900000
HvRXodsVqNX5si3rWm71CYe2pVmwKuQhkm6qVzh2hozu2rz,1683333326
EqpQF36PRpckpkVieuf7vzTHFsTGyDre4enpA8cHhq7imvq,1167232111107
Gm8zbn5jcRexsfkCm7EBW7mzeKkiG4rFv4y3thZpxMHQk7X,17416667634
JBP3ENfSoGxCohcAmoD6Bwq7qjnanUhumBA2FeHE7jYHKC8,17400000974
J7LsKV2Y8WowGiR5749ow5wT68o6DuKSUbKTP2A9MigRhS1,3000000000
ETjVS67Vh9Y34Zmy5S2pi93nbZ66Dq4uYRmEKtJCYgE6y1C,17383334314
EjCa1VtgBB2JnMgLrfEPntDmspepX64ore8KFwe9qXPMqhB,97416667634
E2XLN5Sh6V25Muj4QiPVQhEZ7yBDtzB1gn4Mt66AeGV9gd4,2096294228190
GNFqk18Y8zukB6TtDgyThvFXRnp2KVS48T3fung9zfi4TEn,2871863850234
JF2YA3P1r9sYqqoT98uAMHpSJAavmqUqFdBQV8VZBhfm6RE,45274382334046
EihVXkbbEqvzfHRchhnpTnSa6BKcvVqtauQLw6PAgeUcdze,2000000000
GePQ2Uvh9c34EoRxtw7akXnGpXPC7vHcxeJx2QzoVwT5XNd,97400000706
Cn6oMcizGUBQQu5uxmcBsvAHFAbMaRiaEjiA8cMD5Aeosy2,68262334071
GkJEJe8Zb65VGpZHRqfJP7CLSHi1zAx7ZCkYVHgGo22iFE9,27333334334
EtdAWPQ3YtMvEKTHBdv3Y844YsShJ9nuK4Z8VYPLC3cXkFy,27366667654
HcWuW9mevA7gLB5LTaMkh7f6zzp4ES5z82kgqJVkGBS1PHk,3000000000
Di1UUfsu1Mph9DBKCviGth7vbfe13N7oJc7tXSgUJyUK9ZB,3017275248779
FQAeFuMHQ2csj228obABvwEEvi9FJfodBJdVxGSaFsyEYba,806980000974
EJawVmTpCtPwbudFELecc1nBVVmLeGw2GNgADSyhbHYEkTV,27333334334
E5Nfd3cqYYC45pbJosJpX1GenNqSHCiBHFz4rKBAdgPdCz5,42053679948
EzKe9KKDABqjmucBFCQkcxgb4cLEyQpLtMYDxeRntEKeM4V,6003607240000
CaYrD424FbUWJo9TzoZuVhisq3agdg6A1XRg975uoF7P6g2,995782600000
GyM1bBYYRnPxVzZsED4FggJqiY3zBUxTsvzv7T2EFakW9cR,2000000000000
DXxcKBfouduF5q4HwcQkWcNX66w7uFtU5yScVTu9dU6qmCp,1754486784513
DyniQZsZfZz5qr98R2s3L5J2Bn1aDTNXXgm7b8NpZyD68b5,3063800000731
HcnKKzL4qdobmJRdDEyDLQKvKSfCQb3Z9vkrovEWCj9tsUo,90000000000
EvqfVJAiimwVn2Ri8wAFL45yefb9ayfCvF8PGSEKEgDwDAS,280200007208
HhBHtc6ktiMWRDmZ9NWrWFmU7gLYDrWfGGGGmQF5MN6mw1E,543023467052
GrbTXMJeThZfpC8PRhrgWKwxSKekQaaym2924a56f3mvME8,500000000000
Erg5XnEFv1WQUYwWPzKZAkaL3edwBnQXXGQZnRn9stRC15Q,2723711132
GVKfWtVbeBAr4TzukK2A8UhXRM4Y3AyapG7nzimPvSef3vY,325664000000
Em9NuDbySMNDjPdKeEFUju3NHEF4Z3kPcpcu6tTCZi1aFVP,119001815423582
HcJP2kqH6i1gzFmiiFUhLwArUXz38FqKkwnauCnWwAgRsxa,6656025264
EVh4N5kxCRibQ2dZsgsefo97KMvWh6pvVrCkW7NifxQGbrS,27350000994
D5gk6YA8P273Py6hNwnYKnPsNNQVRv2dU49BkKR29JuF4MJ,10000000000
JK7rhVGvrv6jPUTesLSsJPkmWosG8fHzXEELDpALTGQuHjp,90000000000
DpDeFH7L5vqMwpgpUQSnTSpJZEgNPgESVVEG2yPKGkw1WLa,51018055434
CxB6L3hfh8AgHNkMoJVVa2RwhdagfWCrjBWocZ3vcbzpYnD,4016668862
E2KsMaJJdxuhMpdd6g9TwsYm2XD599yZwg13EHQigayAkNQ,103020691610
GDQMhSCkdvNA9MAmfijAcRfBxwjh42giGd4z48yUyXimPqM,2328676553753
H3XPaoAdicNVXHwXemKVhYmdiHcnKAHzj4ADXGRdCEi64EN,2989218715295
FDHABS2cBe5N6C3fNsWs7Ei4MATuuxSozaTq4qctdv7xStr,970812826682
H6jncyYhVkVFPiPwtQoCp1CCZpttpC6gsPBGyTjQpewfdMh,1225442734637
HyEPVN6m5x4PMZVdD8v5pUVb7pYiijd8XmKpAVDJ3iQMezQ,12833336067
H79bCEgYEZvo4QoB9TfW6Eif96YdQLpZoKZVJpS6wVhgrkT,27333334043
DzXiEMDztew3Go89A29rFBZH65mRkhEL2n73k1TgzUzqhL8,250000000000
GRwSvSx1Gc1qTwwKu5HnYQSxhWdRp3NWFcvGFXVsnJjuqYc,126833012154
GHTohCLUcLyB8w4xMr4TyDkvUzDnim6fadWfJ7edPke971d,2836612240811
FUdB5bdnAM3KVUbBEz7qXsYUtkDXjnZjNPdGwF9eMsK6PNX,27350000703
Cdyww8RBD9n2fmjDiz9oEvBpYKD6VdhktgZ7sV4sc6af419,27333334042
FDJfeQhewBPPNo1gxBXSYPKvbCbhASgBihKr49K4LKmdcDA,1666666666
CeL2GgyPbZdY7uzgmphdFXWTL6yKBzZh3JWXFVwuiZwdcha,12383334071
EwFCwoGwYLBcu96vZ4qY4VJaHxJDUbdQNi9hMisUHHGYChg,27333334044
HsCKTNe9fzQX1Fp2AnxZtjG8Jf6PHeSfMUEFPvU2aDDym7B,28895879760784
E559T4typt3VfSeZfv4GyKS2buyWzY2f6SKd3f6PN13WesP,5400000732
F2qHTDJsktXSbzHPmqGousvEo5Ur7rnBrwSQn6sLAUkmn2e,27366667654
GyGR3ab5Zhv4XZyiDFjkVDAAY2eaTJ7tJa2VSJFh5EarbCz,27333334043
DPuSdN9AdbP8YmQrYLDtNWvzmrBnwKfKsagVyXxjwG2W95H,27333334043
GAbEjCC3774bqmkMHxeA2uGz5n5wQJM9aU3Ls6BimoFcq7K,109041345000
GxzRP95Z3yVcU2s1KRsgy4tayA3HiyJuqczqHQXVTrsPqh3,27350000703
Fbi8HDY48g9LHyTvDS5GEDHCztgqSPsKSkjBenZrppXS4Js,57469920873971
G9ysRTaWNsumYzsT2JuWH52pGdv6A6x46jShq3bUhcVTZ1g,189233336524
FXzkpjuiwKdYciEUhPBQU58XeQwheped5NoAYi1NGzB5vLz,190000000000
CrMkhwrzk8kCBFkYqCS9E9ecV2PbK16AZWwrkURAJGfmSqB,27366667654
Fmqzr4fW7AbpvndGsfK6yvhX5WwYAjg6CETnPhky13Lfu8p,12100000000
H83qyXdo7fvx5PAro1ChJs5pdiEK24L9s4x9ZkfVp94CHcm,21659368470000
CkuBGco3NA8RiPms8MwzkYfzQtgi7Ru2LfdEhdQcdmm2S46,7066671024
HFTG6oAHZNwq2j66htcmRTigsrnZG5Z9R66w8c4Mx7f6fR1,19568218306795
GiM9U4qFkNvB4XdKgAcZUqLFELpVoaEDtaFAc46nDSey47T,97433334294
H9oXigs8A2Yb4CCjkfxaqxB7ET15EUHvGYYY42YxTUnAjLg,27333334043
GFKQVRvSQg6pcUf9a1Xe8R8P9GBfJJFm9T8A3HPCtPc1VLx,27350000703
FjUtS3mxKdG3AUjbCuGbQNpux172HuEBorW8qLjAocXASqM,20000000000
GbzZzkVUFqHyeh9iXQAtFXN9UyHw5zrMSMrUg16TbdnRbqu,27350000702
FhKiNfq75HMvPEimvUFaPWnQV8U7Gbdpvq18kZ1M5dPX8Pg,490000000000
GZaJts7zWPN1zmWS5JvqYt2evG5VptEnCiDtJnHzdEuXbeu,594506480000
EbgkXBiwuWxwhrUBoofT3VuEP38tspNESgMTNXEs2L9Gcek,25747207000000
HMWY181EiWJYfpij88GdqVN5AN5UaUwSS1AEPHUyNXsFn9L,3528961440547
CzeLoJWLN7QSdqmZwS5fJ4SigDBmvbtKEruP1NG7ohax9TE,1266888890000
FFocgyZzZ5FaiAzgMoATYvgJARNVaJdZynrHA73axBzgLi8,27350000703
DwS7492K4cKAR1HCTdArUEq2JCb8U73h6GmrZSCf2EH2sSb,89783336301
GetzjYrrmPjTY149R6sM9BobxsX5Bbkvs1bWXTW4Jrs9JYp,27333334044
HRRgWzbgxikewqq41QKXL25BhjHacg6CUaCz1oqhcPXHdTN,97400000974
Hz6ZfJTrP1WXshP46Qqy9mBLy7QuEeagfQqzejXW5AuBxri,65170000000000
FSUaAUax4UZSPExXDN3wdLBtswDubJdweDTZWXpNaeQbn9s,4899823415
FFWEMBfM9MWVBb3QmCoKxeiwuuT9iMjRLGVU4ELn93XT4kS,1000000000000
GnruNohrAYudvFtxcm3tYhYt3W9bytE3iNgLWuW5CZZnpW3,44702349593
G2mAE2xHnzgYS56NrnqtCvxMPXTvJ6zCXJNLVsCrfytLZLN,93000000000
F7ke5K4xUJQAw2wQFyG2PU2zQSdaM6BYhnFzUPNuCxrS8qa,28835312751
Hh66Rqt2VksuCfwQAp4SCFF2c171p4i1fudqHEdVB3AzyhX,2985449809971
FiPpPdfvwXdcbp5xL9oXeD6StayvEg6JrJDEU8LBqR35PRR,97416667634
GpwutE5C5xoRvDx5nHfEmDb4zNEGdWq7zN37JqMnyptsjQv,1242828696985
CzugcaQDfFNEBLEz877A6eK1cuH7jvMzQRMGmanySyRco5n,11625379576084
Gp4z6ki46QRMKCJFgd7uhU3RiqAkWNeHZdSn1kZKEFwNLZh,5100000000000
CnTR1dPQk1EERvbaqtTVAXqVqaEaWBs9ivgmGhbHRbtqS7y,2990000002202
DQpFwxjCPD9EYq17mWF1isxASX1ncrUKPqdgzabZEpMzFGw,27333334043
DQenS4AdbmVp9emxGQbdb3DbbfCfzDsNvchM72EMybf113D,7688129721
CuyqWP8eyTQSuhypMopWWZLh2NtdRusZ9pTNK3zTVb2CeWv,3956383349853
HC1GT5bUCUCxUSxMPvY9MyNobdWRcNDrH9fKPt1t4JrLNLC,17366667411
HAMvqPGiCh91YGaKnWJLBoFxNkdef7aWwUhgHEabBUyh9wK,8266671442
GZUD9BkktDkmjQr5VdhK6sVGfjZEJLTkZ4YTJD32yiRMrbQ,27333334043
H6whDjc5wT4F61ysFSe88YRNVC1SRDK2HRYvmSE2qtvoesN,26624986649450
ET8XocZUfo17P3Bm9aBTdR2caHMCxqsLTqooBWjteoRYMyf,27350000994
ESNMjpEWcenAbCqGEsHVdbbRai79VQYMmV1fNW1kRZogmzx,3759366511219
DdCwGq34bkaYJPMr5fsVvqqmfbLaD9qPhTn86gkh4f1Yav2,27366667654
EMas9s3XexiYBo55w4z5TJRGviT2p3qoWCadCyNepRNbRRk,17183339677
ECtow35GAHkWKqzrNGWXcF4fKPcPvkthGbc4zqhfZThWjoe,7033341926
G1o9z4HVf2pW7bbyKKNRP9MnmGEN4n7Ada3yJRpNzaiPoKd,15716671186
J9KbVukrVSNEspnzHMLHojJ2yCTZ8bm3cGftpEQerutPH3i,49496000000000
HRW3WNdYo8pnbjNeNV1eqy1L72VN2m9k9dNJQ6W9f4RXVq7,5000000000
